Time 0
_________________________________________________________________
|-------x-------|-------y-------|-------z-------|---Solution----|
|              5|            0.5|            0.5|       -832.105|
|        7.65148|            0.5|            0.5|       -747.415|
|        10.8333|            0.5|            0.5|       -678.581|
|        14.6514|            0.5|            0.5|       -618.696|
|        19.2332|            0.5|            0.5|       -564.631|
|        24.7313|            0.5|            0.5|       -514.611|
|         31.329|            0.5|            0.5|       -467.527|
|        39.2463|            0.5|            0.5|       -422.641|
|         48.747|            0.5|            0.5|       -379.436|
|        60.1479|            0.5|            0.5|       -337.537|
|         73.829|            0.5|            0.5|       -296.668|
|        90.2463|            0.5|            0.5|       -256.616|
|        109.947|            0.5|            0.5|       -217.214|
|        133.588|            0.5|            0.5|       -178.323|
|        161.957|            0.5|            0.5|       -139.819|
|            196|            0.5|            0.5|        -101.57|
|        236.851|            0.5|            0.5|       -63.4036|
|        285.873|            0.5|            0.5|       -25.0356|
|        344.699|            0.5|            0.5|        14.0639|
|         415.29|            0.5|            0.5|        54.9725|
|            500|            0.5|            0.5|            100|
|           -500|              1|            0.5|            100|
|       -399.845|              1|            0.5|        46.4632|
|       -319.722|              1|            0.5|       -1.72027|
|       -255.623|              1|            0.5|       -47.8021|
|       -204.343|              1|            0.5|       -93.0565|
|        -163.32|              1|            0.5|           -138|
|       -130.501|              1|            0.5|       -182.849|
|       -104.246|              1|            0.5|       -227.698|
|       -83.2423|              1|            0.5|       -272.595|
|       -66.4392|              1|            0.5|       -317.574|
|       -52.9966|              1|            0.5|        -362.66|
|       -42.2426|              1|            0.5|       -407.884|
|       -33.6394|              1|            0.5|        -453.28|
|       -26.7568|              1|            0.5|       -498.888|
|       -21.2507|              1|            0.5|       -544.759|
|       -16.8459|              1|            0.5|       -590.952|
|        -13.322|              1|            0.5|       -637.537|
|       -10.5029|              1|            0.5|         -684.6|
|       -8.24761|              1|            0.5|       -732.248|
|       -6.44338|              1|            0.5|       -780.614|
|             -5|              1|            0.5|       -829.848|
|        -4.1775|         0.9275|            0.5|       -864.939|
|        -3.6875|              0|            0.5|       -894.675|
|       -3.65731|       -0.40251|            0.5|       -895.123|
|       -3.62124|      -0.803997|            0.5|       -893.477|
|       -3.57991|       -1.20267|            0.5|       -889.864|
|       -3.53439|       -1.59715|            0.5|       -884.563|
|        -3.5275|        -2.2498|            0.5|       -869.238|
|       -3.51967|       -2.88777|            0.5|       -852.399|
|       -2.81398|       -2.81398|            0.5|       -878.851|
|       -2.34805|       -2.86184|            0.5|       -893.259|
|       -1.85836|       -2.91374|            0.5|       -907.249|
|       -1.33929|       -2.96378|            0.5|        -919.65|
|       -1.01408|       -3.01856|            0.5|       -923.937|
|      -0.680495|       -3.06498|            0.5|       -926.795|
|         4.1775|         0.9275|            0.5|       -864.466|
|              5|              1|            0.5|       -829.229|
|        7.65148|              1|            0.5|       -746.245|
|        10.8333|              1|            0.5|       -677.987|
|        14.6514|              1|            0.5|       -618.368|
|        19.2332|              1|            0.5|       -564.439|
|        24.7313|              1|            0.5|       -514.494|
|         31.329|              1|            0.5|       -467.454|
|        39.2463|              1|            0.5|       -422.594|
|         48.747|              1|            0.5|       -379.405|
|        60.1479|              1|            0.5|       -337.517|
|         73.829|              1|            0.5|       -296.655|
|        90.2463|              1|            0.5|       -256.607|
|        109.947|              1|            0.5|       -217.208|
|        133.588|              1|            0.5|       -178.319|
|        161.957|              1|            0.5|       -139.816|
|            196|              1|            0.5|       -101.569|
|        236.851|              1|            0.5|       -63.4023|
|        285.873|              1|            0.5|       -25.0348|
|        344.699|              1|            0.5|        14.0644|
|         415.29|              1|            0.5|        54.9727|
|            500|              1|            0.5|            100|
|           -500|            1.5|            0.5|            100|
|       -399.845|            1.5|            0.5|        46.4636|
|       -319.722|            1.5|            0.5|       -1.71923|
|       -255.623|            1.5|            0.5|       -47.8003|
|       -204.343|            1.5|            0.5|       -93.0536|
|        -163.32|            1.5|            0.5|       -137.995|
|       -130.501|            1.5|            0.5|       -182.841|
|       -104.246|            1.5|            0.5|       -227.686|
|       -83.2423|            1.5|            0.5|       -272.578|
|       -66.4392|            1.5|            0.5|       -317.546|
|       -52.9966|            1.5|            0.5|       -362.617|
|       -42.2426|            1.5|            0.5|       -407.816|
|       -33.6394|            1.5|            0.5|       -453.173|
|       -26.7568|            1.5|            0.5|        -498.72|
|       -21.2507|            1.5|            0.5|       -544.493|
|       -16.8459|            1.5|            0.5|        -590.53|
|        -13.322|            1.5|            0.5|       -636.865|
|       -10.5029|            1.5|            0.5|       -683.523|
|       -8.24761|            1.5|            0.5|       -730.509|
|       -6.44338|            1.5|            0.5|       -777.778|
|             -5|            1.5|            0.5|       -825.159|
|       -4.14125|        1.39125|            0.5|       -860.788|
|      -0.341271|       -3.10087|            0.5|       -928.076|
|              0|         -3.125|            0.5|        -927.71|
|       0.341271|       -3.10087|            0.5|       -928.052|
|       0.680495|       -3.06498|            0.5|       -926.748|
|        1.01408|       -3.01856|            0.5|       -923.876|
|        1.33929|       -2.96378|            0.5|       -919.591|
|        1.85836|       -2.91374|            0.5|       -907.245|
|        2.34805|       -2.86184|            0.5|         -893.3|
|        2.81398|       -2.81398|            0.5|       -878.709|
|        2.86184|       -2.34805|            0.5|        -893.23|
|        2.91374|       -1.85836|            0.5|       -907.099|
|        2.96378|       -1.33929|            0.5|       -919.366|
|        3.01856|       -1.01408|            0.5|       -923.601|
|        4.14125|        1.39125|            0.5|       -860.363|
|              5|            1.5|            0.5|       -824.623|
|        7.65148|            1.5|            0.5|       -744.315|
|        10.8333|            1.5|            0.5|       -677.001|
|        14.6514|            1.5|            0.5|       -617.822|
|        19.2332|            1.5|            0.5|       -564.119|
|        24.7313|            1.5|            0.5|       -514.299|
|         31.329|            1.5|            0.5|       -467.332|
|        39.2463|            1.5|            0.5|       -422.516|
|         48.747|            1.5|            0.5|       -379.354|
|        60.1479|            1.5|            0.5|       -337.484|
|         73.829|            1.5|            0.5|       -296.633|
|        90.2463|            1.5|            0.5|       -256.592|
|        109.947|            1.5|            0.5|       -217.198|
|        133.588|            1.5|            0.5|       -178.312|
|        161.957|            1.5|            0.5|       -139.812|
|            196|            1.5|            0.5|       -101.565|
|        236.851|            1.5|            0.5|       -63.4001|
|        285.873|            1.5|            0.5|       -25.0334|
|        344.699|            1.5|            0.5|        14.0652|
|         415.29|            1.5|            0.5|        54.9731|
|            500|            1.5|            0.5|            100|
|           -500|              2|            0.5|            100|
|       -399.845|              2|            0.5|        46.4643|
|       -319.722|              2|            0.5|       -1.71778|
|       -255.623|              2|            0.5|       -47.7978|
|       -204.343|              2|            0.5|       -93.0496|
|        -163.32|              2|            0.5|       -137.989|
|       -130.501|              2|            0.5|       -182.831|
|       -104.246|              2|            0.5|       -227.671|
|       -83.2423|              2|            0.5|       -272.553|
|       -66.4392|              2|            0.5|       -317.508|
|       -52.9966|              2|            0.5|       -362.557|
|       -42.2426|              2|            0.5|       -407.721|
|       -33.6394|              2|            0.5|       -453.024|
|       -26.7568|              2|            0.5|       -498.485|
|       -21.2507|              2|            0.5|       -544.122|
|       -16.8459|              2|            0.5|       -589.942|
|        -13.322|              2|            0.5|       -635.931|
|       -10.5029|              2|            0.5|       -682.033|
|       -8.24761|              2|            0.5|        -728.12|
|       -6.44338|              2|            0.5|        -773.94|
|             -5|              2|            0.5|       -818.935|
|         -4.105|          1.855|            0.5|       -854.648|
|        3.06498|      -0.680495|            0.5|       -926.427|
|        3.10087|      -0.341271|            0.5|       -927.691|
|          3.125|              0|            0.5|       -927.318|
|        3.10087|       0.341271|            0.5|       -927.667|
|        3.06498|       0.680495|            0.5|       -926.379|
|        3.01856|        1.01408|            0.5|       -923.529|
|        2.96378|        1.33929|            0.5|       -919.271|
|        2.91374|        1.85836|            0.5|        -906.97|
|        2.86184|        2.34805|            0.5|        -893.07|
|        2.81398|        2.81398|            0.5|       -878.521|
|        2.34805|        2.86184|            0.5|        -893.07|
|        1.85836|        2.91374|            0.5|        -906.97|
|        1.33929|        2.96378|            0.5|       -919.271|
|          4.105|          1.855|            0.5|       -854.279|
|              5|              2|            0.5|       -818.505|
|        7.65148|              2|            0.5|       -741.663|
|        10.8333|              2|            0.5|       -675.633|
|        14.6514|              2|            0.5|       -617.061|
|        19.2332|              2|            0.5|       -563.671|
|        24.7313|              2|            0.5|       -514.025|
|         31.329|              2|            0.5|        -467.16|
|        39.2463|              2|            0.5|       -422.406|
|         48.747|              2|            0.5|       -379.283|
|        60.1479|              2|            0.5|       -337.437|
|         73.829|              2|            0.5|       -296.601|
|        90.2463|              2|            0.5|       -256.571|
|        109.947|              2|            0.5|       -217.183|
|        133.588|              2|            0.5|       -178.302|
|        161.957|              2|            0.5|       -139.805|
|            196|              2|            0.5|       -101.561|
|        236.851|              2|            0.5|       -63.3972|
|        285.873|              2|            0.5|       -25.0315|
|        344.699|              2|            0.5|        14.0664|
|         415.29|              2|            0.5|        54.9737|
|            500|              2|            0.5|            100|
|           -500|           2.75|            0.5|            100|
|       -399.845|           2.75|            0.5|        46.4657|
|       -319.722|           2.75|            0.5|       -1.71485|
|       -255.623|           2.75|            0.5|       -47.7928|
|       -204.343|           2.75|            0.5|       -93.0414|
|        -163.32|           2.75|            0.5|       -137.976|
|       -130.501|           2.75|            0.5|       -182.811|
|       -104.246|           2.75|            0.5|       -227.639|
|       -83.2423|           2.75|            0.5|       -272.503|
|       -66.4392|           2.75|            0.5|        -317.43|
|       -52.9966|           2.75|            0.5|       -362.434|
|       -42.2426|           2.75|            0.5|       -407.528|
|       -33.6394|           2.75|            0.5|        -452.72|
|       -26.7568|           2.75|            0.5|       -498.007|
|       -21.2507|           2.75|            0.5|       -543.368|
|       -16.8459|           2.75|            0.5|       -588.752|
|        -13.322|           2.75|            0.5|       -634.051|
|       -10.5029|           2.75|            0.5|       -679.059|
|       -8.24761|           2.75|            0.5|       -723.421|
|       -6.44338|           2.75|            0.5|       -766.532|
|             -5|           2.75|            0.5|       -807.459|
|       -4.14125|        2.64125|            0.5|       -837.439|
|        1.01408|        3.01856|            0.5|       -923.529|
|       0.680495|        3.06498|            0.5|       -926.379|
|       0.341271|        3.10087|            0.5|       -927.666|
|              0|          3.125|            0.5|       -927.317|
|      -0.341271|        3.10087|            0.5|        -927.69|
|      -0.680495|        3.06498|            0.5|       -926.426|
|       -1.01408|        3.01856|            0.5|         -923.6|
|       -1.33929|        2.96378|            0.5|       -919.365|
|       -1.85836|        2.91374|            0.5|       -907.097|
|       -2.34805|        2.86184|            0.5|       -893.228|
|       -2.81398|        2.81398|            0.5|       -878.706|
|       -2.86184|        2.34805|            0.5|       -893.297|
|       -2.91374|        1.85836|            0.5|       -907.242|
|        4.14125|        2.64125|            0.5|       -837.173|
|              5|           2.75|            0.5|       -807.171|
|        7.65148|           2.75|            0.5|       -736.421|
|        10.8333|           2.75|            0.5|       -672.901|
|        14.6514|           2.75|            0.5|       -615.524|
|        19.2332|           2.75|            0.5|       -562.763|
|        24.7313|           2.75|            0.5|        -513.47|
|         31.329|           2.75|            0.5|       -466.811|
|        39.2463|           2.75|            0.5|       -422.182|
|         48.747|           2.75|            0.5|       -379.137|
|        60.1479|           2.75|            0.5|       -337.341|
|         73.829|           2.75|            0.5|       -296.538|
|        90.2463|           2.75|            0.5|       -256.529|
|        109.947|           2.75|            0.5|       -217.155|
|        133.588|           2.75|            0.5|       -178.283|
|        161.957|           2.75|            0.5|       -139.792|
|            196|           2.75|            0.5|       -101.552|
|        236.851|           2.75|            0.5|       -63.3912|
|        285.873|           2.75|            0.5|       -25.0275|
|        344.699|           2.75|            0.5|        14.0688|
|         415.29|           2.75|            0.5|        54.9748|
|            500|           2.75|            0.5|            100|
|           -500|            3.5|            0.5|            100|
|       -399.845|            3.5|            0.5|        46.4675|
|       -319.722|            3.5|            0.5|       -1.71102|
|       -255.623|            3.5|            0.5|       -47.7862|
|       -204.343|            3.5|            0.5|       -93.0307|
|        -163.32|            3.5|            0.5|       -137.959|
|       -130.501|            3.5|            0.5|       -182.784|
|       -104.246|            3.5|            0.5|       -227.597|
|       -83.2423|            3.5|            0.5|       -272.438|
|       -66.4392|            3.5|            0.5|       -317.327|
|       -52.9966|            3.5|            0.5|       -362.272|
|       -42.2426|            3.5|            0.5|       -407.275|
|       -33.6394|            3.5|            0.5|       -452.322|
|       -26.7568|            3.5|            0.5|        -497.38|
|       -21.2507|            3.5|            0.5|       -542.384|
|       -16.8459|            3.5|            0.5|       -587.206|
|        -13.322|            3.5|            0.5|       -631.626|
|       -10.5029|            3.5|            0.5|       -675.271|
|       -8.24761|            3.5|            0.5|       -717.545|
|       -6.44338|            3.5|            0.5|       -757.556|
|             -5|            3.5|            0.5|       -794.087|
|        -4.1775|         3.4275|            0.5|       -818.336|
|       -2.96378|        1.33929|            0.5|       -919.589|
|       -3.01856|        1.01408|            0.5|       -923.873|
|       -3.06498|       0.680495|            0.5|       -926.745|
|       -3.10087|       0.341271|            0.5|       -928.046|
|         -3.125|              0|            0.5|         -927.7|
|       -3.10087|      -0.341271|            0.5|       -928.056|
|       -3.06498|      -0.680495|            0.5|       -926.751|
|       -3.01856|       -1.01408|            0.5|       -923.842|
|       -2.96378|       -1.33929|            0.5|       -919.469|
|       -2.91374|       -1.85836|            0.5|       -907.544|
|       -2.86184|       -2.34805|            0.5|       -893.087|
|        -2.1141|        -2.1141|            0.5|       -934.509|
|       -1.80832|       -2.20401|            0.5|       -945.006|
|         4.1775|         3.4275|            0.5|        -818.17|
|              5|            3.5|            0.5|       -793.941|
|        7.65148|            3.5|            0.5|       -729.878|
|        10.8333|            3.5|            0.5|       -669.402|
|        14.6514|            3.5|            0.5|       -613.533|
|        19.2332|            3.5|            0.5|       -561.579|
|        24.7313|            3.5|            0.5|       -512.743|
|         31.329|            3.5|            0.5|       -466.354|
|        39.2463|            3.5|            0.5|       -421.889|
|         48.747|            3.5|            0.5|       -378.946|
|        60.1479|            3.5|            0.5|       -337.215|
|         73.829|            3.5|            0.5|       -296.454|
|        90.2463|            3.5|            0.5|       -256.472|
|        109.947|            3.5|            0.5|       -217.117|
|        133.588|            3.5|            0.5|       -178.257|
|        161.957|            3.5|            0.5|       -139.774|
|            196|            3.5|            0.5|        -101.54|
|        236.851|            3.5|            0.5|       -63.3833|
|        285.873|            3.5|            0.5|       -25.0224|
|        344.699|            3.5|            0.5|        14.0719|
|         415.29|            3.5|            0.5|        54.9763|
|            500|            3.5|            0.5|            100|
|           -500|           4.25|            0.5|            100|
|       -399.845|           4.25|            0.5|        46.4697|
|       -319.722|           4.25|            0.5|       -1.70628|
|       -255.623|           4.25|            0.5|        -47.778|
|       -204.343|           4.25|            0.5|       -93.0174|
|        -163.32|           4.25|            0.5|       -137.938|
|       -130.501|           4.25|            0.5|       -182.751|
|       -104.246|           4.25|            0.5|       -227.545|
|       -83.2423|           4.25|            0.5|       -272.356|
|       -66.4392|           4.25|            0.5|       -317.199|
|       -52.9966|           4.25|            0.5|       -362.072|
|       -42.2426|           4.25|            0.5|       -406.961|
|       -33.6394|           4.25|            0.5|        -451.83|
|       -26.7568|           4.25|            0.5|       -496.609|
|       -21.2507|           4.25|            0.5|       -541.175|
|       -16.8459|           4.25|            0.5|       -585.318|
|        -13.322|           4.25|            0.5|       -628.693|
|       -10.5029|           4.25|            0.5|       -670.755|
|       -8.24761|           4.25|            0.5|       -710.699|
|       -6.44338|           4.25|            0.5|       -747.432|
|             -5|           4.25|            0.5|       -779.694|
|       -4.21375|        4.21375|            0.5|       -798.524|
|        -3.4275|         4.1775|            0.5|       -818.257|
|       -2.64125|        4.14125|            0.5|       -837.254|
|         -1.855|          4.105|            0.5|       -854.345|
|       -1.39125|        4.14125|            0.5|       -860.413|
|        -0.9275|         4.1775|            0.5|         -864.5|
|       -0.46375|        4.21375|            0.5|       -866.348|
|              0|           4.25|            0.5|       -865.848|
|        0.46375|        4.21375|            0.5|       -866.331|
|         0.9275|         4.1775|            0.5|       -864.466|
|        1.39125|        4.14125|            0.5|       -860.362|
|          1.855|          4.105|            0.5|       -854.279|
|        2.64125|        4.14125|            0.5|       -837.173|
|         3.4275|         4.1775|            0.5|        -818.17|
|        4.21375|        4.21375|            0.5|       -798.446|
|              5|           4.25|            0.5|       -779.654|
|        7.65148|           4.25|            0.5|       -722.266|
|        10.8333|           4.25|            0.5|        -665.21|
|        14.6514|           4.25|            0.5|       -611.111|
|        19.2332|           4.25|            0.5|       -560.129|
|        24.7313|           4.25|            0.5|       -511.848|
|         31.329|           4.25|            0.5|       -465.789|
|        39.2463|           4.25|            0.5|       -421.526|
|         48.747|           4.25|            0.5|        -378.71|
|        60.1479|           4.25|            0.5|       -337.059|
|         73.829|           4.25|            0.5|        -296.35|
|        90.2463|           4.25|            0.5|       -256.403|
|        109.947|           4.25|            0.5|        -217.07|
|        133.588|           4.25|            0.5|       -178.225|
|        161.957|           4.25|            0.5|       -139.753|
|            196|           4.25|            0.5|       -101.526|
|        236.851|           4.25|            0.5|       -63.3735|
|        285.873|           4.25|            0.5|       -25.0161|
|        344.699|           4.25|            0.5|        14.0757|
|         415.29|           4.25|            0.5|        54.9782|
|            500|           4.25|            0.5|            100|
|           -500|              5|            0.5|            100|
|       -399.845|              5|            0.5|        46.4723|
|       -319.722|              5|            0.5|       -1.70062|
|       -255.623|              5|            0.5|       -47.7682|
|       -204.343|              5|            0.5|       -93.0016|
|        -163.32|              5|            0.5|       -137.913|
|       -130.501|              5|            0.5|       -182.712|
|       -104.246|              5|            0.5|       -227.483|
|       -83.2423|              5|            0.5|       -272.259|
|       -66.4392|              5|            0.5|       -317.047|
|       -52.9966|              5|            0.5|       -361.834|
|       -42.2426|              5|            0.5|       -406.588|
|       -33.6394|              5|            0.5|       -451.245|
|       -26.7568|              5|            0.5|       -495.695|
|       -21.2507|              5|            0.5|        -539.75|
|       -16.8459|              5|            0.5|       -583.108|
|        -13.322|              5|            0.5|       -625.295|
|       -10.5029|              5|            0.5|       -665.611|
|       -8.24761|              5|            0.5|       -703.089|
|       -6.44338|              5|            0.5|       -736.558|
|             -5|              5|            0.5|       -764.884|
|          -4.25|              5|            0.5|       -779.659|
|           -3.5|              5|            0.5|       -793.967|
|          -2.75|              5|            0.5|       -807.205|
|             -2|              5|            0.5|       -818.536|
|           -1.5|              5|            0.5|       -824.649|
|             -1|              5|            0.5|       -829.248|
|           -0.5|              5|            0.5|       -832.114|
|              0|              5|            0.5|       -833.096|
|            0.5|              5|            0.5|       -832.104|
|              1|              5|            0.5|       -829.229|
|            1.5|              5|            0.5|       -824.622|
|              2|              5|            0.5|       -818.504|
|           2.75|              5|            0.5|       -807.171|
|            3.5|              5|            0.5|        -793.94|
|           4.25|              5|            0.5|       -779.654|
|              5|              5|            0.5|        -764.92|
|        7.65148|              5|            0.5|        -713.84|
|        10.8333|              5|            0.5|       -660.406|
|        14.6514|              5|            0.5|       -608.288|
|        19.2332|              5|            0.5|       -558.421|
|        24.7313|              5|            0.5|        -510.79|
|         31.329|              5|            0.5|       -465.119|
|        39.2463|              5|            0.5|       -421.095|
|         48.747|              5|            0.5|       -378.428|
|        60.1479|              5|            0.5|       -336.873|
|         73.829|              5|            0.5|       -296.226|
|        90.2463|              5|            0.5|        -256.32|
|        109.947|              5|            0.5|       -217.014|
|        133.588|              5|            0.5|       -178.187|
|        161.957|              5|            0.5|       -139.727|
|            196|              5|            0.5|       -101.508|
|        236.851|              5|            0.5|       -63.3619|
|        285.873|              5|            0.5|       -25.0085|
|        344.699|              5|            0.5|        14.0803|
|         415.29|              5|            0.5|        54.9804|
|            500|              5|            0.5|            100|
|           -500|        7.65148|            0.5|            100|
|       -399.845|        7.65148|            0.5|        46.4851|
|       -319.722|        7.65148|            0.5|       -1.67337|
|       -255.623|        7.65148|            0.5|       -47.7211|
|       -204.343|        7.65148|            0.5|       -92.9252|
|        -163.32|        7.65148|            0.5|       -137.792|
|       -130.501|        7.65148|            0.5|       -182.521|
|       -104.246|        7.65148|            0.5|       -227.184|
|       -83.2423|        7.65148|            0.5|       -271.792|
|       -66.4392|        7.65148|            0.5|       -316.315|
|       -52.9966|        7.65148|            0.5|        -360.69|
|       -42.2426|        7.65148|            0.5|       -404.801|
|       -33.6394|        7.65148|            0.5|       -448.464|
|       -26.7568|        7.65148|            0.5|       -491.384|
|       -21.2507|        7.65148|            0.5|       -533.119|
|       -16.8459|        7.65148|            0.5|       -573.031|
|        -13.322|        7.65148|            0.5|       -610.263|
|       -10.5029|        7.65148|            0.5|       -643.791|
|       -8.24761|        7.65148|            0.5|       -672.588|
|       -6.44338|        7.65148|            0.5|       -695.936|
|             -5|        7.65148|            0.5|       -713.708|
|          -4.25|        7.65148|            0.5|       -722.169|
|           -3.5|        7.65148|            0.5|       -729.809|
|          -2.75|        7.65148|            0.5|       -736.374|
|             -2|        7.65148|            0.5|       -741.633|
|           -1.5|        7.65148|            0.5|       -744.294|
|             -1|        7.65148|            0.5|       -746.231|
|           -0.5|        7.65148|            0.5|       -747.408|
|              0|        7.65148|            0.5|       -747.802|
|            0.5|        7.65148|            0.5|       -747.414|
|              1|        7.65148|            0.5|       -746.245|
|            1.5|        7.65148|            0.5|       -744.315|
|              2|        7.65148|            0.5|       -741.663|
|           2.75|        7.65148|            0.5|        -736.42|
|            3.5|        7.65148|            0.5|       -729.877|
|           4.25|        7.65148|            0.5|       -722.266|
|              5|        7.65148|            0.5|        -713.84|
|        7.65148|        7.65148|            0.5|       -680.505|
|        10.8333|        7.65148|            0.5|       -639.767|
|        14.6514|        7.65148|            0.5|       -595.589|
|        19.2332|        7.65148|            0.5|       -550.528|
|        24.7313|        7.65148|            0.5|       -505.813|
|         31.329|        7.65148|            0.5|       -461.937|
|        39.2463|        7.65148|            0.5|       -419.033|
|         48.747|        7.65148|            0.5|       -377.077|
|        60.1479|        7.65148|            0.5|       -335.979|
|         73.829|        7.65148|            0.5|        -295.63|
|        90.2463|        7.65148|            0.5|        -255.92|
|        109.947|        7.65148|            0.5|       -216.744|
|        133.588|        7.65148|            0.5|       -178.005|
|        161.957|        7.65148|            0.5|       -139.603|
|            196|        7.65148|            0.5|       -101.424|
|        236.851|        7.65148|            0.5|       -63.3057|
|        285.873|        7.65148|            0.5|       -24.9719|
|        344.699|        7.65148|            0.5|        14.1024|
|         415.29|        7.65148|            0.5|         54.991|
|            500|        7.65148|            0.5|            100|
|           -500|        10.8333|            0.5|            100|
|       -399.845|        10.8333|            0.5|        46.5073|
|       -319.722|        10.8333|            0.5|       -1.62571|
|       -255.623|        10.8333|            0.5|       -47.6388|
|       -204.343|        10.8333|            0.5|       -92.7915|
|        -163.32|        10.8333|            0.5|        -137.58|
|       -130.501|        10.8333|            0.5|       -182.188|
|       -104.246|        10.8333|            0.5|       -226.663|
|       -83.2423|        10.8333|            0.5|       -270.976|
|       -66.4392|        10.8333|            0.5|       -315.044|
|       -52.9966|        10.8333|            0.5|       -358.713|
|       -42.2426|        10.8333|            0.5|       -401.741|
|       -33.6394|        10.8333|            0.5|       -443.758|
|       -26.7568|        10.8333|            0.5|       -484.229|
|       -21.2507|        10.8333|            0.5|       -522.421|
|       -16.8459|        10.8333|            0.5|       -557.419|
|        -13.322|        10.8333|            0.5|       -588.238|
|       -10.5029|        10.8333|            0.5|       -614.042|
|       -8.24761|        10.8333|            0.5|       -634.431|
|       -6.44338|        10.8333|            0.5|       -649.608|
|             -5|        10.8333|            0.5|       -660.293|
|          -4.25|        10.8333|            0.5|       -665.115|
|           -3.5|        10.8333|            0.5|       -669.325|
|          -2.75|        10.8333|            0.5|       -672.842|
|             -2|        10.8333|            0.5|        -675.59|
|           -1.5|        10.8333|            0.5|       -676.969|
|             -1|        10.8333|            0.5|       -677.966|
|           -0.5|        10.8333|            0.5|        -678.57|
|              0|        10.8333|            0.5|       -678.777|
|            0.5|        10.8333|            0.5|        -678.58|
|              1|        10.8333|            0.5|       -677.986|
|            1.5|        10.8333|            0.5|           -677|
|              2|        10.8333|            0.5|       -675.632|
|           2.75|        10.8333|            0.5|         -672.9|
|            3.5|        10.8333|            0.5|       -669.401|
|           4.25|        10.8333|            0.5|        -665.21|
|              5|        10.8333|            0.5|       -660.406|
|        7.65148|        10.8333|            0.5|       -639.767|
|        10.8333|        10.8333|            0.5|       -611.145|
|        14.6514|        10.8333|            0.5|       -576.426|
|        19.2332|        10.8333|            0.5|        -537.96|
|        24.7313|        10.8333|            0.5|       -497.616|
|         31.329|        10.8333|            0.5|       -456.579|
|        39.2463|        10.8333|            0.5|       -415.513|
|         48.747|        10.8333|            0.5|        -374.75|
|        60.1479|        10.8333|            0.5|       -334.431|
|         73.829|        10.8333|            0.5|       -294.593|
|        90.2463|        10.8333|            0.5|       -255.222|
|        109.947|        10.8333|            0.5|       -216.272|
|        133.588|        10.8333|            0.5|       -177.685|
|        161.957|        10.8333|            0.5|       -139.386|
|            196|        10.8333|            0.5|       -101.278|
|        236.851|        10.8333|            0.5|       -63.2075|
|        285.873|        10.8333|            0.5|        -24.908|
|        344.699|        10.8333|            0.5|        14.1411|
|         415.29|        10.8333|            0.5|        55.0096|
|            500|        10.8333|            0.5|            100|
|           -500|        14.6514|            0.5|            100|
|       -399.845|        14.6514|            0.5|        46.5441|
|       -319.722|        14.6514|            0.5|       -1.54701|
|       -255.623|        14.6514|            0.5|       -47.5028|
|       -204.343|        14.6514|            0.5|       -92.5709|
|        -163.32|        14.6514|            0.5|        -137.23|
|       -130.501|        14.6514|            0.5|       -181.639|
|       -104.246|        14.6514|            0.5|       -225.805|
|       -83.2423|        14.6514|            0.5|       -269.642|
|       -66.4392|        14.6514|            0.5|       -312.974|
|       -52.9966|        14.6514|            0.5|       -355.522|
|       -42.2426|        14.6514|            0.5|       -396.866|
|       -33.6394|        14.6514|            0.5|       -436.411|
|       -26.7568|        14.6514|            0.5|       -473.375|
|       -21.2507|        14.6514|            0.5|       -506.833|
|       -16.8459|        14.6514|            0.5|       -535.864|
|        -13.322|        14.6514|            0.5|       -559.791|
|       -10.5029|        14.6514|            0.5|       -578.425|
|       -8.24761|        14.6514|            0.5|       -592.146|
|       -6.44338|        14.6514|            0.5|       -601.757|
|             -5|        14.6514|            0.5|       -608.215|
|          -4.25|        14.6514|            0.5|       -611.048|
|           -3.5|        14.6514|            0.5|        -613.48|
|          -2.75|        14.6514|            0.5|       -615.482|
|             -2|        14.6514|            0.5|        -617.03|
|           -1.5|        14.6514|            0.5|       -617.799|
|             -1|        14.6514|            0.5|       -618.352|
|           -0.5|        14.6514|            0.5|       -618.687|
|              0|        14.6514|            0.5|       -618.802|
|            0.5|        14.6514|            0.5|       -618.695|
|              1|        14.6514|            0.5|       -618.368|
|            1.5|        14.6514|            0.5|       -617.822|
|              2|        14.6514|            0.5|        -617.06|
|           2.75|        14.6514|            0.5|       -615.523|
|            3.5|        14.6514|            0.5|       -613.532|
|           4.25|        14.6514|            0.5|        -611.11|
|              5|        14.6514|            0.5|       -608.288|
|        7.65148|        14.6514|            0.5|       -595.589|
|        10.8333|        14.6514|            0.5|       -576.426|
|        14.6514|        14.6514|            0.5|        -550.87|
|        19.2332|        14.6514|            0.5|       -519.989|
|        24.7313|        14.6514|            0.5|       -485.314|
|         31.329|        14.6514|            0.5|       -448.274|
|        39.2463|        14.6514|            0.5|       -409.938|
|         48.747|        14.6514|            0.5|        -371.01|
|        60.1479|        14.6514|            0.5|       -331.918|
|         73.829|        14.6514|            0.5|         -292.9|
|        90.2463|        14.6514|            0.5|       -254.077|
|        109.947|        14.6514|            0.5|       -215.496|
|        133.588|        14.6514|            0.5|       -177.158|
|        161.957|        14.6514|            0.5|       -139.028|
|            196|        14.6514|            0.5|       -101.035|
|        236.851|        14.6514|            0.5|       -63.0454|
|        285.873|        14.6514|            0.5|       -24.8025|
|        344.699|        14.6514|            0.5|         14.205|
